,loan_status,term,loan_amnt,int_rate,installment,annual_inc,dti,open_acc,pub_rec,revol_bal,revol_util,total_acc,mort_acc,pub_rec_bankruptcies,A2,A3,A4,A5,B1,B2,B3,B4,B5,C1,C2,C3,C4,C5,D1,D2,D3,D4,D5,E1,E2,E3,E4,E5,F1,F2,F3,F5,G1,G2,verification_status_Source Verified,verification_status_Verified,application_type_Joint App,initial_list_status_w,purpose_credit_card,purpose_debt_consolidation,purpose_home_improvement,purpose_house,purpose_major_purchase,purpose_medical,purpose_moving,purpose_other,purpose_small_business,purpose_vacation,OWN,RENT,earliest_cr_year
287,1,36,7000.0,16.59,248.15,30100.0,25.68,13.0,0.0,13663.0,64.8,30.0,5.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,1995
288,1,36,35000.0,12.88,1177.27,98000.0,18.93,11.0,0.0,40023.0,40.4,24.0,1.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,1998
289,1,36,8000.0,8.49,252.51,58000.0,5.9,11.0,0.0,42741.0,30.1,42.0,6.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,1977
290,0,36,20000.0,11.99,664.2,40000.0,22.84,18.0,0.0,13519.0,22.6,65.0,0.0,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,1999
291,1,60,14375.0,19.89,379.98,80000.0,37.32,15.0,0.0,27510.0,62.1,39.0,1.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,2003
292,1,36,21000.0,9.17,669.46,85000.0,10.51,16.0,0.0,22910.0,41.6,30.0,3.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,2003
293,1,36,3700.0,12.88,124.46,65000.0,20.81,17.0,0.0,3971.0,8.1,34.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,1997
294,0,36,8400.0,9.17,267.79,85000.0,26.77,23.0,2.0,14877.0,45.9,34.0,0.0,1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,2003
295,1,36,7200.0,11.48,237.36,22000.0,23.57,10.0,0.0,1335.0,8.6,10.0,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,1999
296,1,36,16800.0,8.49,530.26,85400.0,17.27,10.0,0.0,10223.0,43.5,21.0,2.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,1994
297,1,36,9000.0,5.32,271.04,150000.0,0.63,4.0,0.0,4842.0,7.0,30.0,7.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,1987
298,1,36,6000.0,13.99,205.04,43700.0,31.87,20.0,0.0,2773.0,10.3,33.0,1.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,2005
299,1,36,34000.0,10.78,1109.58,76497.0,13.32,4.0,0.0,34886.0,96.9,7.0,0.0,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,1995
300,0,36,16000.0,12.88,538.18,91000.0,11.78,14.0,0.0,9290.0,40.7,36.0,4.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,2003
301,1,36,11200.0,8.49,353.51,70000.0,15.88,9.0,0.0,21478.0,40.8,28.0,3.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,1996
302,1,36,6000.0,7.91,187.77,50000.0,19.42,8.0,0.0,5049.0,24.0,20.0,2.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,1980
303,1,36,9100.0,6.49,278.87,84000.0,15.57,12.0,0.0,8610.0,21.7,33.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,2006
304,1,36,10000.0,6.99,308.73,60000.0,29.15,18.0,0.0,7056.0,32.7,45.0,4.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,1995
305,0,60,30000.0,27.49,924.87,115000.0,17.73,14.0,0.0,50634.0,58.7,20.0,4.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,2001
306,1,36,8450.0,11.99,280.63,37380.0,15.09,6.0,1.0,3855.0,37.0,14.0,2.0,1.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,2003
307,1,36,8775.0,22.45,337.17,75000.0,20.37,14.0,1.0,7613.0,33.4,44.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,2006
308,1,36,6000.0,5.32,180.69,72000.0,17.08,11.0,0.0,23785.0,87.8,22.0,5.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,1985
309,1,36,10000.0,5.32,301.15,75000.0,5.17,10.0,0.0,13435.0,20.4,30.0,3.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,2003
310,0,36,10000.0,15.77,350.44,128000.0,36.23,18.0,0.0,23125.0,67.4,29.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,2002
311,1,36,7200.0,17.27,257.67,22000.0,38.63,10.0,0.0,20086.0,60.9,13.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,2001
312,1,60,20000.0,14.85,474.23,75000.0,18.76,16.0,0.0,59351.0,89.0,36.0,5.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,1992
313,0,36,20000.0,9.17,637.58,95750.0,19.14,11.0,0.0,5248.0,27.9,22.0,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,1997
314,1,36,5000.0,5.32,150.58,130000.0,10.44,9.0,0.0,16709.0,25.1,27.0,4.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,1998
315,0,60,15000.0,9.8,317.24,35179.0,23.47,19.0,0.0,12706.0,45.4,40.0,1.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,2000
316,0,36,23950.0,17.97,865.49,160000.0,18.41,14.0,1.0,13883.0,59.0,46.0,7.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,1996
317,1,36,15000.0,10.78,489.52,160000.0,24.79,13.0,0.0,38681.0,78.8,30.0,5.0,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,1998
318,1,36,2250.0,8.49,71.02,60000.0,16.88,13.0,1.0,1725.0,59.5,23.0,1.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,2008
319,1,36,14000.0,13.44,474.69,40000.0,37.39,14.0,0.0,16328.0,63.8,20.0,2.0,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,1991
320,0,36,14000.0,12.88,470.91,80000.0,5.04,11.0,0.0,7002.0,37.8,18.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,2004
321,1,36,18000.0,7.49,559.83,83000.0,7.93,17.0,0.0,13186.0,24.1,28.0,6.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,1988
322,1,36,12000.0,5.32,361.38,72500.0,2.71,10.0,0.0,7804.0,26.9,19.0,2.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,1996
323,1,36,5600.0,10.78,182.76,46000.0,13.18,7.0,0.0,8773.0,84.4,14.0,1.0,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,2004
324,1,36,35000.0,16.59,1240.72,83000.0,25.52,16.0,0.0,35575.0,78.4,33.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,1982
325,0,36,8000.0,12.88,269.09,43500.0,22.48,11.0,1.0,2015.0,22.1,16.0,0.0,1.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,2003
326,1,36,2400.0,13.44,81.38,26000.0,16.39,7.0,0.0,1869.0,35.3,8.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,2011
327,1,36,35000.0,17.27,1252.56,98000.0,19.74,18.0,0.0,13676.0,47.8,43.0,6.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,1984
328,1,36,7000.0,12.88,235.46,55000.0,37.22,4.0,0.0,34441.0,0.0,6.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,1988
329,1,36,8000.0,11.99,265.68,23200.0,33.78,12.0,0.0,13545.0,40.8,22.0,0.0,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,2006
330,1,36,6125.0,17.27,219.2,70000.0,17.36,9.0,1.0,2275.0,27.1,11.0,1.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,1993
331,0,36,10400.0,13.44,352.63,150000.0,18.51,23.0,0.0,29336.0,66.7,44.0,2.0,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,1991
332,1,36,30000.0,7.91,938.85,134000.0,17.1,12.0,0.0,11694.0,42.4,49.0,3.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,1987
333,1,36,4000.0,14.85,138.37,30000.0,8.18,11.0,1.0,5339.0,20.1,22.0,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,1994
334,1,36,10000.0,10.78,326.35,125000.0,19.92,19.0,0.0,13001.0,24.0,38.0,4.0,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,1998
335,1,36,16000.0,7.91,500.72,50000.0,24.41,9.0,0.0,12638.0,64.8,22.0,2.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,2004
336,0,60,24000.0,17.27,599.96,67000.0,29.07,12.0,1.0,5727.0,62.9,32.0,3.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,1991
337,0,60,19225.0,26.99,586.93,56600.0,18.21,8.0,1.0,7055.0,44.7,22.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,1990
338,0,60,13000.0,12.88,295.0,130000.0,5.51,11.0,0.0,6739.0,29.4,32.0,1.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,2003
339,1,36,2000.0,6.49,61.29,35037.0,8.51,9.0,0.0,2113.0,11.0,14.0,2.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,2005
340,1,36,19200.0,5.32,578.21,50000.0,19.24,4.0,1.0,10848.0,82.2,11.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,2001
341,1,60,10000.0,13.44,229.79,140000.0,9.99,12.0,1.0,9190.0,42.7,24.0,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,2005
342,1,36,35000.0,7.91,1095.33,165000.0,18.89,21.0,1.0,53593.0,50.0,34.0,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,1997
343,1,36,15000.0,12.88,504.55,60000.0,36.4,9.0,1.0,5576.0,62.0,42.0,8.0,1.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,2000
344,1,36,35000.0,15.77,1226.53,84468.0,16.85,13.0,0.0,23127.0,55.9,35.0,1.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,1994
345,1,36,18000.0,8.49,568.14,55000.0,27.17,14.0,0.0,22088.0,71.7,24.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,2005
346,0,36,8000.0,9.8,257.39,40000.0,25.15,19.0,1.0,11247.0,35.3,25.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,2010
347,1,60,15000.0,12.88,340.38,50000.0,30.08,9.0,0.0,75205.0,9.5,11.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,1984
348,1,60,17400.0,8.49,356.91,175000.0,7.04,6.0,0.0,3048.0,32.1,18.0,5.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,1999
349,1,36,35000.0,11.99,1162.34,156000.0,14.98,11.0,0.0,39669.0,88.5,22.0,4.0,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,2002
350,1,36,12000.0,9.17,382.55,100000.0,12.13,11.0,0.0,1435.0,6.1,17.0,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,2010
351,1,36,24000.0,9.17,765.1,66000.0,23.98,26.0,1.0,11718.0,61.7,41.0,2.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,1994
352,1,36,8000.0,7.91,250.36,66500.0,29.22,10.0,0.0,15224.0,40.7,13.0,1.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,1998
353,1,60,16775.0,19.89,443.41,74000.0,29.91,16.0,1.0,9911.0,35.0,29.0,7.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,1998
354,1,36,8000.0,8.49,252.51,48000.0,15.15,4.0,0.0,7764.0,86.0,24.0,2.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,2001
355,1,36,21000.0,10.78,685.33,100000.0,29.75,24.0,0.0,45269.0,31.3,48.0,5.0,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,1994
356,1,36,10000.0,12.88,336.37,113000.0,21.59,12.0,0.0,20061.0,76.0,27.0,3.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,1985
357,1,36,6000.0,7.91,187.77,81120.0,18.45,10.0,1.0,6151.0,34.9,22.0,2.0,1.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,2000
358,1,36,6000.0,18.49,218.4,54744.0,23.96,7.0,0.0,1373.0,34.3,26.0,3.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,2007
359,1,36,8400.0,11.48,276.92,80000.0,13.92,12.0,0.0,6597.0,29.1,61.0,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,2007
360,1,60,10000.0,12.88,226.92,33000.0,23.23,8.0,0.0,13034.0,48.8,18.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,1989
361,1,36,6000.0,9.17,191.28,72000.0,2.8,9.0,1.0,4752.0,9.8,24.0,0.0,1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,1988
362,1,36,20000.0,8.49,631.26,70000.0,12.51,3.0,0.0,32224.0,62.2,4.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,1999
363,1,36,4600.0,11.99,152.77,14688.0,14.79,10.0,1.0,3810.0,31.5,26.0,2.0,1.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,2003
364,1,36,20000.0,17.27,715.75,50000.0,33.75,11.0,0.0,4354.0,58.1,26.0,4.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,2003
365,1,36,15000.0,9.17,478.19,48112.0,31.62,12.0,0.0,21070.0,58.0,23.0,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,2001
366,1,36,12000.0,12.88,403.64,40000.0,23.98,13.0,0.0,8700.0,48.1,22.0,2.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,2007
367,1,36,5000.0,10.78,163.18,75000.0,16.7,13.0,0.0,22869.0,60.5,53.0,1.0,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,1996
368,1,36,6000.0,10.78,195.81,57000.0,18.34,12.0,0.0,10706.0,21.1,23.0,1.0,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,2003
369,1,36,6000.0,5.32,180.69,43000.0,20.37,8.0,0.0,4929.0,24.5,11.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,2007
370,0,60,28000.0,20.5,749.65,84000.0,37.26,22.0,0.0,71192.0,48.5,52.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,1999
371,1,36,15000.0,5.32,451.73,81000.0,16.95,14.0,0.0,37068.0,9.4,26.0,1.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,1985
372,1,36,10500.0,8.49,331.42,168400.0,27.58,18.0,0.0,43536.0,61.5,36.0,5.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,1999
373,1,36,10000.0,13.44,339.07,34000.0,11.19,17.0,0.0,8425.0,15.1,21.0,1.0,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,2011
374,1,36,3600.0,7.49,111.97,62000.0,22.42,21.0,0.0,3886.0,19.6,43.0,1.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,2004
375,1,36,10000.0,11.48,329.67,72000.0,26.9,13.0,0.0,16758.0,61.4,26.0,3.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,1999
376,1,36,30000.0,8.49,946.89,115000.0,13.54,23.0,0.0,22022.0,46.2,44.0,5.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,2001
